date,hourly temperatur,relative humidity,Rainfall,SD_SO,V_VV
2019062305,17.0,83.0,0.0,46.0,35000.0
2019062306,18.9,77.0,0.0,54.0,35000.0
2019062307,21.1,70.0,0.0,60.0,35000.0
2019062308,23.3,61.0,0.0,60.0,40000.0
2019062309,24.1,60.0,0.0,60.0,40000.0
2019062310,26.3,52.0,0.0,60.0,50000.0
2019062311,27.1,44.0,0.0,58.0,50000.0
2019062312,27.9,42.0,0.0,51.0,45000.0
2019062313,28.4,42.0,0.0,41.0,45000.0
2019062314,29.6,39.0,0.0,50.0,45000.0
2019062315,28.7,38.0,0.0,56.0,45000.0
2019062316,29.0,37.0,0.0,32.0,50000.0
2019062317,27.8,43.0,0.0,28.0,50000.0
2019062318,27.2,46.0,0.0,55.0,50000.0
2019062319,26.7,47.0,0.0,40.0,50000.0
2019062320,25.1,53.0,0.0,0.0,50000.0
2019062321,23.8,60.0,0.0,0.0,50000.0
2019062322,22.4,68.0,0.0,0.0,50000.0
2019062323,22.0,68.0,0.0,0.0,50000.0
2019062400,20.7,76.0,0.0,0.0,50000.0
2019062401,20.2,76.0,0.0,0.0,50000.0
2019062402,20.0,78.0,0.0,0.0,50000.0
2019062403,19.5,79.0,0.0,0.0,50000.0
2019062404,18.8,83.0,0.0,8.0,50000.0
2019062405,20.1,77.0,0.0,58.0,45000.0
2019062406,22.7,66.0,0.0,55.0,45000.0
2019062407,23.9,63.0,0.0,60.0,40000.0
2019062408,26.0,56.0,0.0,60.0,40000.0
2019062409,26.9,52.0,0.0,60.0,40000.0
2019062410,28.1,46.0,0.0,60.0,40000.0
2019062411,28.5,44.0,0.0,60.0,45000.0
2019062412,30.0,40.0,0.0,60.0,55000.0
2019062413,31.5,36.0,0.0,59.0,60000.0
2019062414,31.9,35.0,0.0,60.0,60000.0
2019062415,31.3,36.0,0.0,60.0,60000.0
2019062416,30.9,35.0,0.0,60.0,60000.0
2019062417,30.3,38.0,0.0,59.0,60000.0
2019062418,29.8,39.0,0.0,60.0,60000.0
2019062419,28.5,43.0,0.0,60.0,60000.0
2019062420,27.2,46.0,0.0,21.0,60000.0
2019062421,25.2,58.0,0.0,0.0,60000.0
2019062422,24.4,61.0,0.0,0.0,60000.0
2019062423,23.0,69.0,0.0,0.0,50000.0
2019062500,21.8,75.0,0.0,0.0,50000.0
2019062501,20.7,80.0,0.0,0.0,50000.0
2019062502,20.1,80.0,0.0,0.0,50000.0
2019062503,19.4,84.0,0.0,0.0,50000.0
2019062504,19.3,82.0,0.0,0.0,50000.0
2019062505,19.6,80.0,0.0,38.0,55000.0
2019062506,23.4,67.0,0.0,55.0,55000.0
2019062507,25.1,60.0,0.0,60.0,55000.0
2019062508,26.8,55.0,0.0,60.0,55000.0
2019062509,28.6,53.0,0.0,60.0,55000.0
2019062510,28.8,50.0,0.0,60.0,55000.0
2019062511,30.5,46.0,0.0,60.0,55000.0
2019062512,31.1,44.0,0.0,60.0,60000.0
2019062513,32.3,40.0,0.0,60.0,55000.0
2019062514,33.5,38.0,0.0,60.0,55000.0
2019062515,34.1,36.0,0.0,60.0,60000.0
2019062516,34.2,36.0,0.0,60.0,60000.0
2019062517,33.6,33.0,0.0,60.0,55000.0
2019062518,33.0,37.0,0.0,41.0,55000.0
2019062519,31.2,47.0,0.0,14.0,50000.0
2019062520,29.9,54.0,0.0,0.0,50000.0
2019062521,27.9,63.0,0.0,0.0,50000.0
2019062522,26.1,71.0,0.0,0.0,50000.0
2019062523,24.9,76.0,0.0,0.0,50000.0
2019062600,24.8,76.0,0.0,0.0,45000.0
2019062601,24.2,80.0,0.0,0.0,45000.0
2019062602,22.9,86.0,0.0,0.0,40000.0
2019062603,22.4,87.0,0.0,0.0,35000.0
2019062604,22.0,88.0,0.0,0.0,35000.0
2019062605,22.8,82.0,0.0,43.0,35000.0
2019062606,25.5,71.0,0.0,54.0,35000.0
2019062607,27.2,64.0,0.0,60.0,35000.0
2019062608,29.0,57.0,0.0,60.0,30000.0
2019062609,31.4,49.0,0.0,60.0,30000.0
2019062610,33.0,44.0,0.0,60.0,35000.0
2019062611,33.8,40.0,0.0,60.0,35000.0
2019062612,34.4,39.0,0.0,60.0,35000.0
2019062613,35.0,36.0,0.0,60.0,35000.0
2019062614,35.7,34.0,0.0,60.0,30000.0
2019062615,35.7,35.0,0.0,60.0,30000.0
2019062616,36.2,34.0,0.0,60.0,30000.0
2019062617,34.9,38.0,0.0,60.0,30000.0
2019062618,33.8,39.0,0.0,60.0,30000.0
2019062619,32.5,46.0,0.0,58.0,35000.0
2019062620,30.8,46.0,0.0,0.0,35000.0
2019062621,28.7,57.0,0.0,0.0,35000.0
2019062622,27.2,59.0,0.0,0.0,40000.0
2019062623,26.1,65.0,0.0,0.0,40000.0
2019062700,24.9,69.0,0.0,0.0,35000.0
2019062701,23.7,72.0,0.0,0.0,35000.0
2019062702,23.0,74.0,0.0,0.0,35000.0
2019062703,22.2,75.0,0.0,0.0,35000.0
2019062704,21.1,76.0,0.0,0.0,35000.0
2019062705,20.8,77.0,0.0,40.0,35000.0
2019062706,21.1,72.0,0.0,50.0,40000.0
2019062707,22.1,68.0,0.0,36.0,45000.0
2019062708,24.0,60.0,0.0,36.0,45000.0
2019062709,24.9,55.0,0.0,60.0,55000.0
2019062710,26.3,51.0,0.0,60.0,60000.0
2019062711,27.5,37.0,0.0,60.0,60000.0
2019062712,28.4,28.0,0.0,60.0,70000.0
2019062713,29.4,25.0,0.0,60.0,70000.0
2019062714,30.1,23.0,0.0,60.0,70000.0
2019062715,29.8,24.0,0.0,60.0,70000.0
2019062716,29.7,23.0,0.0,60.0,70000.0
2019062717,28.7,26.0,0.0,60.0,70000.0
2019062718,27.8,26.0,0.0,60.0,70000.0
2019062719,26.2,33.0,0.0,60.0,70000.0
2019062720,24.3,39.0,0.0,29.0,70000.0
2019062721,22.3,47.0,0.0,0.0,70000.0
2019062722,20.9,51.0,0.0,0.0,70000.0
2019062723,19.9,56.0,0.0,0.0,70000.0
2019062800,19.0,61.0,0.0,0.0,60000.0
2019062801,17.7,69.0,0.0,0.0,60000.0
2019062802,16.7,73.0,0.0,0.0,60000.0
2019062803,15.8,75.0,0.0,0.0,60000.0
2019062804,15.2,78.0,0.0,15.0,60000.0
2019062805,15.3,77.0,0.0,60.0,60000.0
2019062806,16.7,75.0,0.0,55.0,60000.0
2019062807,18.4,68.0,0.0,60.0,60000.0
2019062808,19.3,64.0,0.0,60.0,60000.0
2019062809,20.5,59.0,0.0,60.0,60000.0
2019062810,21.7,52.0,0.0,60.0,60000.0
2019062811,24.3,42.0,0.0,60.0,60000.0
2019062812,25.9,31.0,0.0,60.0,60000.0
2019062813,26.8,29.0,0.0,60.0,60000.0
2019062814,27.4,29.0,0.0,60.0,60000.0
2019062815,28.4,27.0,0.0,60.0,70000.0
2019062816,28.1,25.0,0.0,60.0,70000.0
2019062817,26.9,30.0,0.0,60.0,70000.0
2019062818,26.4,31.0,0.0,60.0,70000.0
2019062819,25.4,32.0,0.0,60.0,65000.0
2019062820,23.6,43.0,0.0,29.0,60000.0
2019062821,21.9,50.0,0.0,0.0,60000.0
2019062822,20.8,52.0,0.0,0.0,60000.0
2019062823,20.0,55.0,0.0,0.0,60000.0
2019062900,18.8,60.0,0.0,0.0,55000.0
2019062901,18.0,63.0,0.0,0.0,50000.0
2019062902,17.5,64.0,0.0,0.0,50000.0
2019062903,16.5,68.0,0.0,0.0,50000.0
2019062904,15.8,72.0,0.0,16.0,50000.0
2019062905,16.1,72.0,0.0,60.0,55000.0
2019062906,18.9,63.0,0.0,54.0,60000.0
2019062907,20.7,53.0,0.0,60.0,60000.0
2019062908,23.9,43.0,0.0,60.0,60000.0
2019062909,25.3,42.0,0.0,60.0,60000.0
2019062910,27.2,34.0,0.0,60.0,60000.0
2019062911,29.3,30.0,0.0,60.0,60000.0
2019062912,30.1,29.0,0.0,60.0,60000.0
2019062913,30.9,28.0,0.0,60.0,60000.0
2019062914,31.7,18.0,0.0,60.0,60000.0
2019062915,32.5,19.0,0.0,60.0,60000.0
2019062916,32.8,19.0,0.0,60.0,60000.0
2019062917,31.7,22.0,0.0,60.0,60000.0
2019062918,31.2,22.0,0.0,60.0,60000.0
2019062919,29.6,27.0,0.0,60.0,60000.0
2019062920,28.0,31.0,0.0,29.0,60000.0
2019062921,25.7,38.0,0.0,0.0,60000.0
2019062922,23.8,48.0,0.0,0.0,60000.0
2019062923,22.7,51.0,0.0,0.0,60000.0
2019063000,21.4,60.0,0.0,0.0,60000.0
2019063001,19.7,66.0,0.0,0.0,60000.0
2019063002,19.1,69.0,0.0,0.0,60000.0
2019063003,18.5,71.0,0.0,0.0,60000.0
2019063004,17.3,76.0,0.0,15.0,50000.0
2019063005,18.9,70.0,0.0,60.0,50000.0
2019063006,22.8,55.0,0.0,55.0,50000.0
2019063007,25.3,52.0,0.0,60.0,50000.0
2019063008,26.8,43.0,0.0,59.0,50000.0
2019063009,28.6,40.0,0.0,60.0,50000.0
2019063010,30.7,37.0,0.0,60.0,40000.0
2019063011,32.5,34.0,0.0,60.0,40000.0
2019063012,34.1,31.0,0.0,60.0,50000.0
2019063013,35.8,28.0,0.0,60.0,55000.0
2019063014,36.9,26.0,0.0,60.0,55000.0
2019063015,37.3,25.0,0.0,60.0,55000.0
2019063016,37.6,24.0,0.0,60.0,55000.0
2019063017,36.5,27.0,0.0,60.0,50000.0
2019063018,35.7,27.0,0.0,60.0,50000.0
2019063019,34.3,28.0,0.0,42.0,40000.0
2019063020,31.3,49.0,0.0,0.0,28000.0
2019063021,28.8,56.0,0.0,0.0,23000.0
2019063022,27.0,59.0,0.0,0.0,25000.0
2019063023,26.1,59.0,0.0,0.0,25000.0
2019070100,25.5,59.0,0.0,0.0,28000.0
2019070101,24.5,66.0,0.0,0.0,28000.0
2019070102,24.2,68.0,0.3,0.0,20000.0
2019070103,22.6,83.0,0.0,0.0,23000.0
2019070104,23.1,78.0,0.0,0.0,28000.0
2019070105,23.7,72.0,0.0,0.0,30000.0
2019070106,24.0,68.0,0.0,0.0,30000.0
2019070107,24.2,60.0,0.0,9.0,25000.0
2019070108,23.3,58.0,0.0,26.0,30000.0
2019070109,25.5,51.0,0.0,27.0,30000.0
2019070110,26.2,37.0,0.0,31.0,35000.0
2019070111,24.8,43.0,0.0,0.0,50000.0
2019070112,26.7,37.0,0.0,49.0,60000.0
2019070113,27.3,32.0,0.0,59.0,60000.0
2019070114,28.0,32.0,0.0,54.0,60000.0
2019070115,27.1,34.0,0.0,25.0,65000.0
2019070116,27.0,37.0,0.0,14.0,65000.0
2019070117,26.8,39.0,0.0,59.0,65000.0
2019070118,25.8,39.0,0.0,60.0,60000.0
2019070119,24.2,41.0,0.0,45.0,60000.0
2019070120,23.0,44.0,0.0,7.0,60000.0
2019070121,22.1,48.0,0.0,0.0,60000.0
2019070122,21.9,47.0,0.0,0.0,60000.0
2019070123,20.8,49.0,0.0,0.0,60000.0
2019070200,19.3,55.0,0.0,0.0,60000.0
2019070201,18.0,60.0,0.0,0.0,60000.0
2019070202,16.8,66.0,0.0,0.0,60000.0
2019070203,15.9,69.0,0.0,0.0,60000.0
2019070204,15.7,70.0,0.0,5.0,60000.0
2019070205,15.9,70.0,0.0,60.0,60000.0
2019070206,18.5,60.0,0.0,55.0,60000.0
2019070207,19.0,57.0,0.0,60.0,60000.0
2019070208,20.2,49.0,0.0,53.0,60000.0
2019070209,20.1,50.0,0.0,42.0,65000.0
2019070210,21.8,40.0,0.0,60.0,65000.0
2019070211,23.9,40.0,0.0,51.0,65000.0
2019070212,23.3,35.0,0.0,48.0,70000.0
2019070213,24.9,35.0,0.0,46.0,70000.0
2019070214,24.7,34.0,0.0,41.0,70000.0
2019070215,25.2,31.0,0.0,42.0,70000.0
2019070216,24.4,32.0,0.0,60.0,70000.0
2019070217,23.6,36.0,0.0,60.0,70000.0
2019070218,23.0,37.0,0.0,60.0,70000.0
2019070219,22.1,41.0,0.0,60.0,70000.0
2019070220,21.0,45.0,0.0,26.0,70000.0
2019070221,19.4,48.0,0.0,0.0,70000.0
2019070222,18.0,51.0,0.0,0.0,70000.0
2019070223,16.9,56.0,0.0,0.0,70000.0
2019070300,15.6,60.0,0.0,0.0,70000.0
2019070301,15.2,60.0,0.0,0.0,70000.0
2019070302,14.6,63.0,0.0,0.0,70000.0
2019070303,14.2,64.0,0.0,0.0,70000.0
2019070304,13.7,65.0,0.0,5.0,70000.0
2019070305,13.8,66.0,0.0,60.0,60000.0
2019070306,15.7,60.0,0.0,54.0,55000.0
2019070307,18.3,56.0,0.0,60.0,55000.0
2019070308,20.0,47.0,0.0,60.0,55000.0
2019070309,21.7,37.0,0.0,60.0,60000.0
2019070310,22.0,35.0,0.0,60.0,60000.0
2019070311,23.3,31.0,0.0,60.0,65000.0
2019070312,23.6,32.0,0.0,58.0,65000.0
2019070313,24.7,32.0,0.0,60.0,65000.0
2019070314,24.5,33.0,0.0,60.0,65000.0
2019070315,24.3,33.0,0.0,60.0,65000.0
2019070316,24.2,33.0,0.0,59.0,65000.0
2019070317,23.3,34.0,0.0,60.0,65000.0
2019070318,22.6,35.0,0.0,60.0,65000.0
2019070319,21.6,36.0,0.0,60.0,70000.0
2019070320,19.8,43.0,0.0,26.0,70000.0
2019070321,18.2,49.0,0.0,0.0,70000.0
2019070322,16.9,52.0,0.0,0.0,70000.0
2019070323,15.8,56.0,0.0,0.0,70000.0
2019070400,14.8,60.0,0.0,0.0,70000.0
2019070401,14.3,61.0,0.0,0.0,70000.0
2019070402,13.9,62.0,0.0,0.0,70000.0
2019070403,13.1,64.0,0.0,0.0,65000.0
2019070404,12.5,66.0,0.0,6.0,65000.0
2019070405,13.1,64.0,0.0,60.0,65000.0
2019070406,15.2,59.0,0.0,55.0,65000.0
2019070407,16.9,52.0,0.0,60.0,65000.0
2019070408,19.5,47.0,0.0,60.0,65000.0
2019070409,20.4,40.0,0.0,60.0,65000.0
2019070410,21.3,37.0,0.0,60.0,65000.0
2019070411,22.2,31.0,0.0,60.0,65000.0
2019070412,23.3,29.0,0.0,60.0,65000.0
2019070413,23.7,24.0,0.0,60.0,70000.0
2019070414,25.6,24.0,0.0,60.0,70000.0
2019070415,25.8,26.0,0.0,60.0,70000.0
2019070416,26.4,27.0,0.0,60.0,70000.0
2019070417,25.1,29.0,0.0,57.0,65000.0
2019070418,24.5,30.0,0.0,60.0,65000.0
2019070419,23.3,33.0,0.0,57.0,60000.0
2019070420,21.7,38.0,0.0,2.0,55000.0
2019070421,20.4,44.0,0.0,0.0,55000.0
2019070422,18.9,51.0,0.0,0.0,50000.0
2019070423,19.4,49.0,0.0,0.0,50000.0
2019070500,19.1,50.0,0.0,0.0,50000.0
2019070501,18.4,50.0,0.0,0.0,50000.0
2019070502,17.1,55.0,0.0,0.0,50000.0
2019070503,17.3,54.0,0.0,0.0,50000.0
2019070504,17.2,56.0,0.0,0.0,50000.0
2019070505,17.7,55.0,0.0,0.0,60000.0
2019070506,18.2,54.0,0.0,0.0,60000.0
2019070507,19.6,59.0,0.0,3.0,65000.0
2019070508,20.6,49.0,0.0,18.0,55000.0
2019070509,21.8,44.0,0.0,4.0,55000.0
2019070510,22.7,42.0,0.0,6.0,55000.0
2019070511,24.7,35.0,0.0,39.0,55000.0
2019070512,26.5,31.0,0.0,60.0,60000.0
2019070513,26.7,29.0,0.0,57.0,60000.0
2019070514,28.3,26.0,0.0,60.0,60000.0
2019070515,28.1,27.0,0.0,60.0,60000.0
2019070516,29.2,27.0,0.0,54.0,60000.0
2019070517,28.4,27.0,0.0,60.0,70000.0
2019070518,27.3,31.0,0.0,41.0,70000.0
2019070519,26.0,37.0,0.0,7.0,70000.0
2019070520,24.7,40.0,0.0,5.0,70000.0
2019070521,23.4,43.0,0.0,0.0,70000.0
2019070522,22.5,46.0,0.0,0.0,70000.0
2019070523,22.1,48.0,0.0,0.0,65000.0
2019070600,21.3,54.0,0.0,0.0,65000.0
2019070601,20.2,58.0,0.0,0.0,65000.0
2019070602,19.6,62.0,0.0,0.0,65000.0
2019070603,18.9,64.0,0.0,0.0,60000.0
2019070604,18.3,68.0,0.0,2.0,50000.0
2019070605,18.0,70.0,0.0,7.0,50000.0
2019070606,20.6,61.0,0.0,48.0,50000.0
2019070607,22.9,52.0,0.0,60.0,50000.0
2019070608,24.3,46.0,0.0,60.0,50000.0
2019070609,25.5,42.0,0.0,60.0,50000.0
2019070610,27.6,29.0,0.0,60.0,50000.0
2019070611,28.5,28.0,0.0,48.0,50000.0
2019070612,30.9,24.0,0.0,44.0,70000.0
2019070613,30.8,16.0,0.0,56.0,70000.0
2019070614,31.1,20.0,0.0,60.0,70000.0
2019070615,31.6,15.0,0.0,57.0,75000.0
2019070616,29.9,19.0,0.0,12.0,75000.0
2019070617,27.6,19.0,0.0,0.0,70000.0
2019070618,25.8,34.0,0.0,9.0,70000.0
2019070619,24.5,36.0,0.0,0.0,70000.0
2019070620,23.6,38.0,0.0,0.0,70000.0
2019070621,23.0,44.0,0.0,0.0,70000.0
2019070622,22.9,45.0,0.1,0.0,60000.0
2019070623,21.2,60.0,0.0,0.0,60000.0
2019070700,20.6,65.0,0.0,0.0,60000.0
2019070701,19.9,66.0,0.0,0.0,60000.0
2019070702,18.3,69.0,0.0,0.0,60000.0
2019070703,17.5,70.0,0.0,0.0,60000.0
2019070704,17.1,68.0,0.0,0.0,55000.0
2019070705,17.1,66.0,0.0,0.0,60000.0
2019070706,16.9,68.0,0.0,5.0,60000.0
2019070707,15.5,80.0,0.0,4.0,35000.0
2019070708,15.2,91.0,2.2,0.0,7000.0
2019070709,15.6,86.0,0.6,0.0,15000.0
2019070710,17.6,80.0,0.7,0.0,20000.0
2019070711,18.2,70.0,0.0,5.0,30000.0
2019070712,20.5,46.0,0.0,29.0,35000.0
2019070713,22.5,40.0,0.0,52.0,40000.0
2019070714,22.9,38.0,0.0,56.0,50000.0
2019070715,22.2,34.0,0.0,48.0,50000.0
2019070716,21.7,35.0,0.0,40.0,60000.0
2019070717,21.7,33.0,0.0,16.0,60000.0
2019070718,20.6,34.0,0.0,14.0,60000.0
2019070719,20.1,37.0,0.0,3.0,60000.0
2019070720,19.2,40.0,0.0,0.0,60000.0
2019070721,17.6,45.0,0.0,0.0,60000.0
2019070722,15.9,54.0,0.0,0.0,60000.0
2019070723,14.6,61.0,0.0,0.0,60000.0
2019070800,13.9,64.0,0.0,0.0,60000.0
2019070801,13.1,68.0,0.0,0.0,60000.0
2019070802,12.9,66.0,0.0,0.0,60000.0
2019070803,12.4,68.0,0.0,0.0,60000.0
2019070804,11.8,70.0,0.0,1.0,60000.0
2019070805,12.4,70.0,0.0,60.0,60000.0
2019070806,14.7,63.0,0.0,54.0,60000.0
2019070807,16.5,58.0,0.0,60.0,60000.0
2019070808,18.0,45.0,0.0,43.0,65000.0
2019070809,18.0,43.0,0.0,60.0,70000.0
2019070810,18.9,41.0,0.0,60.0,70000.0
2019070811,19.2,40.0,0.0,58.0,70000.0
2019070812,19.7,42.0,0.0,53.0,70000.0
2019070813,18.9,42.0,0.0,45.0,70000.0
2019070814,19.5,43.0,0.0,33.0,70000.0
2019070815,19.5,41.0,0.0,14.0,70000.0
2019070816,18.7,44.0,0.0,17.0,70000.0
2019070817,18.6,46.0,0.0,6.0,70000.0
2019070818,18.1,48.0,0.0,55.0,75000.0
2019070819,17.4,53.0,0.0,38.0,75000.0
2019070820,15.9,59.0,0.0,15.0,60000.0
2019070821,14.5,65.0,0.0,0.0,60000.0
2019070822,13.6,68.0,0.0,0.0,50000.0
2019070823,13.4,70.0,0.0,0.0,50000.0
2019070900,13.1,71.0,0.0,0.0,50000.0
2019070901,12.5,74.0,0.0,0.0,50000.0
2019070902,12.5,75.0,0.0,0.0,50000.0
2019070903,11.6,79.0,0.0,0.0,50000.0
2019070904,11.2,82.0,0.0,0.0,50000.0
2019070905,12.7,75.0,0.0,26.0,50000.0
2019070906,14.2,69.0,0.0,9.0,50000.0
2019070907,15.6,60.0,0.0,60.0,50000.0
2019070908,15.6,51.0,0.0,18.0,60000.0
2019070909,15.8,46.0,0.0,29.0,70000.0
2019070910,16.6,47.0,0.0,54.0,70000.0
2019070911,17.1,47.0,0.0,37.0,70000.0
2019070912,18.0,44.0,0.0,47.0,70000.0
2019070913,18.3,44.0,0.0,14.0,70000.0
2019070914,19.0,41.0,0.0,34.0,70000.0
2019070915,19.6,37.0,0.0,26.0,70000.0
2019070916,19.8,37.0,0.0,34.0,70000.0
2019070917,19.2,39.0,0.0,21.0,70000.0
2019070918,18.8,39.0,0.0,45.0,70000.0
2019070919,17.7,44.0,0.0,60.0,70000.0
2019070920,16.7,48.0,0.0,4.0,70000.0
2019070921,15.3,54.0,0.0,0.0,70000.0
2019070922,13.9,61.0,0.0,0.0,70000.0
2019070923,13.1,67.0,0.0,0.0,65000.0
2019071000,12.4,69.0,0.0,0.0,65000.0
2019071001,11.7,72.0,0.0,0.0,65000.0
2019071002,10.9,78.0,0.0,0.0,65000.0
2019071003,10.3,80.0,0.0,0.0,60000.0
2019071004,10.2,82.0,0.0,0.0,60000.0
2019071005,11.5,76.0,0.0,57.0,60000.0
2019071006,13.5,67.0,0.0,54.0,60000.0
2019071007,15.2,63.0,0.0,60.0,60000.0
2019071008,17.5,53.0,0.0,60.0,60000.0
2019071009,18.7,46.0,0.0,60.0,60000.0
2019071010,20.5,41.0,0.0,60.0,60000.0
2019071011,21.9,35.0,0.0,60.0,60000.0
2019071012,22.3,32.0,0.0,60.0,60000.0
2019071013,24.8,26.0,0.0,60.0,60000.0
2019071014,25.0,22.0,0.0,60.0,60000.0
2019071015,25.6,21.0,0.0,60.0,60000.0
2019071016,26.0,19.0,0.0,60.0,60000.0
2019071017,24.8,22.0,0.0,60.0,70000.0
2019071018,24.1,22.0,0.0,60.0,70000.0
2019071019,23.5,24.0,0.0,40.0,70000.0
2019071020,21.8,28.0,0.0,0.0,70000.0
2019071021,20.8,34.0,0.0,0.0,60000.0
2019071022,20.6,36.0,0.0,0.0,60000.0
2019071023,19.4,44.0,0.0,0.0,60000.0
2019071100,18.8,48.0,0.0,0.0,70000.0
2019071101,18.0,53.0,0.0,0.0,70000.0
2019071102,17.3,60.0,0.0,0.0,60000.0
2019071103,16.5,69.0,0.0,0.0,60000.0
2019071104,16.7,69.0,0.0,0.0,60000.0
2019071105,16.3,81.0,0.0,0.0,60000.0
2019071106,16.4,79.0,0.0,0.0,60000.0
2019071107,16.9,73.0,0.0,0.0,45000.0
2019071108,18.3,68.0,0.0,0.0,45000.0
2019071109,19.1,67.0,0.0,0.0,45000.0
2019071110,19.4,64.0,0.0,0.0,45000.0
2019071111,19.3,70.0,0.0,0.0,30000.0
2019071112,18.1,69.0,0.2,0.0,18000.0
2019071113,16.1,90.0,1.5,0.0,12000.0
2019071114,16.0,95.0,1.5,0.0,12000.0
2019071115,16.3,96.0,1.3,0.0,15000.0
2019071116,16.3,94.0,0.5,0.0,16000.0
2019071117,17.1,91.0,0.0,14.0,18000.0
2019071118,17.6,93.0,0.0,0.0,15000.0
2019071119,17.6,93.0,0.0,0.0,16000.0
2019071120,17.2,92.0,0.0,0.0,16000.0
2019071121,17.0,91.0,0.0,0.0,18000.0
2019071122,16.9,91.0,0.0,0.0,12000.0
2019071123,16.6,95.0,0.0,0.0,9000.0
2019071200,16.2,97.0,0.0,0.0,7000.0
2019071201,15.7,98.0,0.0,0.0,7000.0
2019071202,15.6,98.0,0.0,0.0,2500.0
2019071203,15.1,99.0,0.0,0.0,4000.0
2019071204,14.9,100.0,0.0,0.0,9000.0
2019071205,15.3,99.0,0.0,11.0,8000.0
2019071206,16.5,94.0,0.0,42.0,8000.0
2019071207,17.6,86.0,0.0,29.0,15000.0
2019071208,18.2,83.0,0.0,0.0,15000.0
2019071209,18.7,81.0,0.1,6.0,15000.0
2019071210,20.2,74.0,1.7,0.0,15000.0
2019071211,20.3,71.0,0.4,16.0,20000.0
2019071212,18.4,92.0,0.0,0.0,15000.0
2019071213,17.9,93.0,0.6,0.0,3000.0
2019071214,17.6,85.0,10.8,0.0,25000.0
2019071215,20.1,81.0,0.1,0.0,25000.0
2019071216,20.2,84.0,0.1,24.0,15000.0
2019071217,19.4,83.0,0.0,6.0,15000.0
2019071218,18.4,92.0,1.1,2.0,14000.0
2019071219,17.5,95.0,0.0,5.0,25000.0
2019071220,17.1,94.0,0.0,0.0,25000.0
2019071221,16.2,94.0,0.0,0.0,40000.0
2019071222,16.1,95.0,0.0,0.0,30000.0
2019071223,15.3,97.0,0.0,0.0,30000.0
2019071300,15.3,94.0,0.0,0.0,30000.0
2019071301,15.0,97.0,0.0,0.0,30000.0
2019071302,14.9,98.0,0.0,0.0,25000.0
2019071303,14.9,96.0,0.0,0.0,20000.0
2019071304,15.1,96.0,0.0,0.0,20000.0
2019071305,15.7,94.0,0.0,0.0,20000.0
2019071306,16.7,87.0,0.0,22.0,20000.0
2019071307,17.2,81.0,0.0,2.0,25000.0
2019071308,17.9,76.0,0.0,3.0,27000.0
2019071309,17.9,76.0,0.0,9.0,28000.0
2019071310,18.3,75.0,0.0,0.0,25000.0
2019071311,18.6,78.0,0.3,0.0,20000.0
2019071312,18.8,77.0,0.0,16.0,20000.0
2019071313,18.6,85.0,0.0,35.0,20000.0
2019071314,19.0,79.0,0.7,0.0,20000.0
2019071315,20.4,74.0,0.0,15.0,30000.0
2019071316,20.1,74.0,0.0,36.0,25000.0
2019071317,19.6,76.0,0.0,42.0,30000.0
2019071318,20.1,72.0,0.0,50.0,50000.0
2019071319,19.9,74.0,0.0,37.0,50000.0
2019071320,18.6,83.0,0.0,0.0,40000.0
2019071321,18.6,83.0,0.0,0.0,40000.0
2019071322,17.0,89.0,0.0,0.0,40000.0
2019071323,16.4,90.0,0.0,0.0,35000.0
2019071400,16.4,92.0,0.0,0.0,30000.0
2019071401,16.3,92.0,0.0,0.0,30000.0
2019071402,16.2,89.0,0.0,0.0,30000.0
2019071403,15.7,89.0,0.0,0.0,35000.0
2019071404,15.0,90.0,0.0,0.0,35000.0
2019071405,14.9,84.0,0.0,2.0,30000.0
2019071406,16.1,82.0,0.0,24.0,30000.0
2019071407,16.9,74.0,0.0,0.0,35000.0
2019071408,17.2,70.0,0.0,0.0,40000.0
2019071409,17.5,68.0,0.0,0.0,45000.0
2019071410,18.1,64.0,0.0,0.0,55000.0
2019071411,18.5,63.0,0.0,0.0,60000.0
2019071412,19.3,56.0,0.0,1.0,60000.0
2019071413,19.7,58.0,0.0,2.0,60000.0
2019071414,20.3,55.0,0.0,0.0,60000.0
2019071415,18.8,61.0,0.0,0.0,70000.0
2019071416,18.2,64.0,0.0,14.0,75000.0
2019071417,18.6,64.0,0.0,0.0,75000.0
2019071418,17.5,67.0,0.0,1.0,75000.0
2019071419,17.1,66.0,0.0,0.0,75000.0
2019071420,16.7,69.0,0.0,0.0,70000.0
2019071421,16.2,73.0,0.0,0.0,60000.0
2019071422,15.7,77.0,0.0,0.0,60000.0
2019071423,15.4,77.0,0.0,0.0,60000.0
2019071500,14.9,81.0,0.0,0.0,60000.0
2019071501,15.0,79.0,0.0,0.0,60000.0
2019071502,14.9,80.0,0.0,0.0,60000.0
2019071503,14.4,83.0,0.0,0.0,60000.0
2019071504,14.6,82.0,0.0,0.0,60000.0
2019071505,15.0,80.0,0.0,0.0,60000.0
2019071506,15.6,77.0,0.0,0.0,60000.0
2019071507,16.5,73.0,0.0,0.0,60000.0
2019071508,17.7,64.0,0.0,12.0,60000.0
2019071509,19.8,57.0,0.0,56.0,60000.0
2019071510,20.6,51.0,0.0,59.0,60000.0
2019071511,20.0,56.0,0.0,35.0,60000.0
2019071512,21.2,51.0,0.0,23.0,60000.0
2019071513,20.8,52.0,0.0,4.0,60000.0
